"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","SNOW","SNWD"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2017-12-27","0.0","5"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2017-12-28","0.0","5"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2017-12-29","0.0","5"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2017-12-30","0.0","5"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2017-12-31","0.0","5"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-01","0.0","5"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-02","0.0","5"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-03","0.0","5"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-04","0.0","5"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-05","14.0","19"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-06","0.0","19"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-07","0.0","19"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-08","0.0","19"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-09","0.0","15"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-10","0.0","10"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-11","0.0","9"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-12","0.0","6"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-13","0.0","0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-14","0.0","0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-15","0.0","0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-16","0.0","0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-17","1.0","1"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-18","3.0","4"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-19","0.0","4"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-20","0.0","4"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-21","0.0","3"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-22","0.0","2"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-23","0.0","2"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-24","0.0","0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-25","0.0","0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-26","0.0","0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-27","0.0","0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-28","0.0","0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-29","0.0","0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-30","0.0","0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-01-31","0.0","0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-02-08","1.0","1"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-02-09",,"1"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-02-10",,"1"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-02-11",,"0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-02-18","0.6","6"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-02-19",,"5"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-02-20",,"1"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-02-21",,"0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-02-23","0.0","0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-03-05","0.0","0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-03-06",,"0"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-03-09","1.0","10"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-03-10",,"10"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-03-11",,"7"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-03-12",,"5"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-03-13",,"4"
"USC00194313","LOWELL, MA US","42.6409","-71.3637","33.5","2018-03-14","20.6","25"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-15","0.2","2"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-16","0.1","2"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-17","0.0","2"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-18","0.0","2"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-19","0.0","2"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-20","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-21","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-22","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-23","0.2","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-24","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-25","0.2","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-26","3.2","3"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-27","0.0","3"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-28","0.0","3"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-29","0.0","3"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-30","0.0","3"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2017-12-31","0.4","3"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-01","0.0","3"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-02","0.0","3"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-03","0.0","3"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-04","0.0","3"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-05","13.7","16"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-06","0.0","16"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-07","0.0","15"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-08","0.0","15"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-09","0.2","14"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-10","0.0","13"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-11","0.0","12"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-12","0.0","8"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-13","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-14","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-15","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-16","0.3","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-17","0.5","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-18","1.7","2"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-19","0.0","2"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-20","0.0","2"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-21","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-22","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-23","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-24","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-25","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-26","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-27","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-28","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-29","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-30","3.6","4"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-01-31","1.7","5"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-02-01","0.0","4"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-02-02","0.7","3"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-02-17","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-02-18","5.4","5"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-02-19","0.0","3"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-02-20","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-02-21","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-02-22","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-02-23","0.6","1"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-02-24","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-02-25","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-02-26","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-02-27","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-02-28","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-03-01","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-03-02","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-03-03","0.5","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-03-04","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-03-05","1.1","1"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-03-06","0.0","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-03-07","0.2","0"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-03-08","7.3","7"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-03-09","0.7","6"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-03-10","0.0","5"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-03-11","0.0","4"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-03-12","0.0","3"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-03-13","3.6","7"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-03-14","15.2","21"
"USC00198757","WALPOLE 2, MA US","42.1609","-71.2461","51.8","2018-03-15","0.1","16"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-15","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-16","0.2","1"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-17","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-18","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-19","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-20","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-21","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-22","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-23","0.2","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-24","0.1","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-25","0.7","1"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-26","3.0","4"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-27","0.0","3"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-28","0.0","3"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-29","0.0","2"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-30","0.0","1"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2017-12-31","0.2","1"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-01","0.0","1"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-02","0.0","1"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-03","0.0","1"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-04","0.0","1"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-05","11.0","12"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-06","0.0","12"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-07","0.0","12"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-08","0.0","11"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-09","0.0","11"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-10","0.0","10"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-11","0.0","8"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-12","0.0","5"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-13","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-14","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-15","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-16","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-17","1.5","1"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-18","0.2","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-19","0.0","1"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-20","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-21","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-22","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-23","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-24","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-25","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-26","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-27","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-28","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-29","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-30","5.0","5"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-01-31","0.0","3"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-01","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-02","0.1","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-03","0.0","1"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-04","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-05","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-06","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-07","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-08","1.0","1"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-09","0.0","1"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-10","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-11","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-12","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-13","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-14","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-15","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-16","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-18","5.0","5"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-20","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-21","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-22","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-23","0.3","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-24","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-25","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-26","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-27","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-02-28","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-03-01","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-03-02","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-03-03","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-03-04","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-03-05","0.3","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-03-06","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-03-07","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-03-08","6.0","6"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-03-09","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-03-10","0.0","3"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-03-12","0.0","0"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-03-13","3.5","4"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-03-14","13.0","16"
"US1MANF0011","MILLIS 2.0 SW, MA US","42.146","-71.3794","58.2","2018-03-15","0.0","8"
"US1MANF0016","BELLINGHAM 4.7 S, MA US","42.0263","-71.468","68.0","2017-12-25",,"2"
"US1MANF0016","BELLINGHAM 4.7 S, MA US","42.0263","-71.468","68.0","2017-12-31","0.1",
"US1MANF0016","BELLINGHAM 4.7 S, MA US","42.0263","-71.468","68.0","2018-01-05","13.6",
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-15","0.4","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-16","0.2","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-17","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-18","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-19","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-20","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-21","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-22","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-23","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-24","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-25","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-26","1.2","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-27","0.0","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-28","0.0","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-29","0.0","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-30","0.0","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2017-12-31","0.3","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-01","0.0","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-02","0.0","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-03","0.0","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-04","0.0",
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-05","12.5","13"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-06","0.0","11"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-07","0.0","12"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-08","0.0","12"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-09","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-10","0.0","10"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-11","0.0","10"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-12","0.0","4"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-13","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-14","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-15","0.4","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-16","0.2","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-17","0.9","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-18","0.2","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-19","0.0","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-24","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-25","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-26","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-27","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-28","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-29","0.0","0"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-30","5.5","5"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-01-31","1.5","6"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-02-01","0.0","4"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-02-02","0.6","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-02-03","0.0","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-02-04","0.0","1"
"US1MAPL0015","ABINGTON 1.2 NNE, MA US","42.1343","-70.9521","46.0","2018-02-05","0.0","0"
